10000291	Anglia Ruskin University 	(3) Biological Sciences 	First degree 	Q01 	0%	4%	7%	60%	30%	0	84%	90%	94%	199	272	 
10007155	University of Portsmouth 	(7) Mathematical Sciences 	First degree 	Q18 	2%	5%	11%	49%	34%	7	71%	83%	91%	65	95	 
10007155	University of Portsmouth 	(7) Mathematical Sciences 	First degree 	Q19 	0%	6%	13%	43%	39%	0	70%	82%	90%	72	95	 
10007155	University of Portsmouth 	(7) Mathematical Sciences 	First degree 	Q20 	0%	1%	18%	33%	47%	0	69%	81%	89%	72	95	 
10007155	University of Portsmouth 	(7) Mathematical Sciences 	First degree 	Q21 	3%	3%	8%	40%	46%	0	75%	86%	93%	72	95	 
10007155	University of Portsmouth 	(7) Mathematical Sciences 	First degree 	Q22 	1%	0%	6%	44%	49%	0	84%	93%	97%	72	95	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q01 	1%	3%	7%	66%	22%	0	82%	88%	93%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q02 	1%	5%	7%	59%	28%	0	80%	87%	92%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q03 	1%	4%	8%	52%	35%	0	80%	87%	92%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q04 	3%	2%	10%	48%	37%	0	78%	85%	90%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q05 	2%	2%	17%	49%	31%	0	72%	79%	85%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q06 	3%	4%	12%	51%	30%	0	74%	81%	87%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q07 	4%	15%	17%	39%	25%	0	55%	64%	71%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q08 	1%	10%	18%	49%	22%	0	63%	71%	78%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q09 	3%	14%	17%	45%	21%	0	57%	66%	73%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q10 	3%	4%	9%	48%	36%	1	77%	84%	89%	176	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q11 	2%	2%	6%	39%	50%	0	83%	90%	94%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q12 	2%	8%	10%	48%	33%	2	73%	81%	87%	175	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q13 	1%	3%	13%	43%	40%	1	76%	83%	89%	176	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q14 	1%	4%	11%	48%	36%	3	76%	84%	89%	174	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q15 	1%	6%	8%	50%	34%	0	78%	85%	90%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q16 	2%	3%	10%	34%	51%	1	78%	85%	90%	176	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q17 	2%	4%	12%	28%	54%	0	74%	82%	88%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q18 	1%	3%	12%	40%	45%	4	77%	84%	90%	173	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q19 	1%	4%	13%	44%	37%	1	74%	82%	87%	176	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q20 	0%	4%	9%	44%	43%	0	80%	87%	92%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q21 	1%	3%	14%	43%	40%	0	76%	83%	88%	177	271	 
10007155	University of Portsmouth 	(8) Computer Science 	First degree 	Q22 	3%	4%	7%	50%	36%	0	79%	86%	91%	177	271	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q01 	0%	2%	4%	68%	25%	0	89%	93%	96%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q02 	1%	4%	12%	59%	23%	0	77%	83%	87%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q03 	0%	1%	7%	57%	35%	0	87%	92%	95%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q04 	2%	3%	8%	51%	36%	0	82%	87%	91%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q05 	1%	7%	14%	52%	26%	0	71%	78%	83%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q06 	3%	5%	16%	55%	21%	0	69%	76%	81%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q07 	5%	13%	20%	45%	16%	0	54%	61%	68%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q08 	4%	15%	19%	50%	12%	1	55%	62%	69%	258	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q09 	4%	13%	23%	48%	12%	2	53%	60%	66%	257	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q10 	3%	5%	12%	57%	23%	1	74%	80%	85%	258	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q11 	1%	4%	7%	46%	41%	0	82%	87%	91%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q12 	3%	7%	18%	44%	27%	4	65%	71%	77%	255	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q13 	3%	3%	7%	53%	34%	0	82%	87%	91%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q14 	3%	7%	10%	49%	31%	0	74%	80%	85%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q15 	4%	7%	11%	54%	25%	0	72%	78%	83%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q16 	3%	8%	9%	50%	31%	1	75%	81%	86%	258	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q17 	4%	5%	11%	48%	32%	0	74%	80%	85%	259	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q18 	1%	3%	16%	46%	34%	15	74%	80%	85%	244	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q19 	0%	5%	16%	46%	33%	3	73%	79%	84%	256	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q20 	1%	2%	13%	43%	41%	2	78%	84%	88%	257	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q21 	0%	1%	17%	46%	36%	2	75%	81%	86%	257	358	 
10007156	University of Salford 	(3) Biological Sciences 	First degree 	Q22 	2%	5%	6%	48%	38%	0	81%	87%	91%	259	358	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q01 	1%	3%	10%	48%	37%	0	74%	85%	92%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q02 	3%	4%	13%	48%	31%	0	67%	79%	88%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q03 	0%	1%	19%	39%	40%	0	67%	79%	88%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q04 	0%	6%	10%	34%	49%	0	72%	84%	91%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q05 	1%	4%	18%	42%	34%	0	63%	76%	85%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q06 	0%	6%	16%	40%	37%	0	65%	78%	87%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q07 	3%	13%	21%	34%	28%	0	50%	63%	75%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q08 	9%	18%	10%	33%	30%	0	50%	63%	75%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q09 	6%	19%	8%	35%	32%	1	54%	67%	78%	66	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q10 	9%	6%	16%	31%	37%	0	55%	69%	79%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q11 	4%	9%	12%	27%	48%	0	62%	75%	85%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q12 	9%	9%	15%	24%	43%	1	54%	67%	78%	66	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q13 	3%	12%	13%	46%	25%	0	58%	72%	82%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q14 	4%	12%	7%	40%	36%	0	63%	76%	85%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q15 	4%	12%	9%	45%	30%	0	62%	75%	84%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q16 	3%	7%	7%	43%	39%	0	70%	82%	90%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q17 	3%	5%	5%	53%	35%	1	76%	88%	94%	66	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q18 	4%	3%	12%	40%	40%	0	68%	81%	89%	67	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q19 	2%	3%	18%	41%	36%	1	64%	77%	86%	66	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q20 	2%	3%	17%	33%	45%	3	65%	78%	87%	64	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q21 	3%	2%	14%	35%	47%	1	69%	82%	90%	66	92	 
10007156	University of Salford 	(6) Physical Sciences 	First degree 	Q22 	1%	9%	7%	40%	42%	0	70%	82%	90%	67	92	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q01 	3%	3%	11%	58%	26%	0	76%	83%	89%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q02 	1%	4%	19%	56%	19%	0	67%	76%	83%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q03 	1%	5%	18%	51%	25%	0	67%	76%	83%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q04 	3%	6%	20%	43%	27%	0	61%	70%	78%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q05 	5%	7%	18%	43%	27%	1	61%	70%	78%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q06 	2%	8%	17%	52%	20%	1	63%	72%	79%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q07 	8%	7%	19%	49%	17%	0	57%	66%	74%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q08 	8%	9%	22%	39%	22%	1	52%	62%	70%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q09 	6%	11%	22%	39%	22%	0	51%	60%	69%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q10 	4%	5%	12%	54%	25%	1	71%	79%	85%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q11 	6%	3%	13%	42%	38%	0	71%	79%	86%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q12 	2%	2%	18%	45%	33%	2	70%	78%	85%	142	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q13 	2%	5%	8%	53%	32%	0	77%	85%	90%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q14 	8%	4%	18%	32%	39%	2	62%	70%	78%	142	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q15 	8%	11%	12%	42%	27%	0	60%	69%	76%	144	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q16 	2%	6%	13%	44%	35%	2	71%	80%	86%	142	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q17 	8%	8%	13%	38%	34%	1	63%	71%	79%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q18 	14%	10%	15%	34%	27%	2	51%	61%	69%	142	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q19 	1%	6%	17%	45%	31%	1	68%	76%	83%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q20 	1%	3%	8%	48%	41%	1	82%	89%	93%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q21 	1%	3%	14%	51%	31%	1	75%	83%	88%	143	199	 
10007156	University of Salford 	(8) Computer Science 	First degree 	Q22 	6%	6%	10%	49%	30%	0	70%	78%	85%	144	199	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q01 	0%	1%	4%	57%	38%	0	90%	95%	97%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q02 	0%	3%	8%	53%	35%	0	83%	88%	92%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q03 	0%	1%	8%	43%	49%	0	86%	91%	95%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q04 	0%	3%	4%	39%	53%	0	87%	92%	95%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q05 	5%	13%	15%	34%	32%	0	59%	66%	73%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q06 	1%	7%	11%	45%	35%	0	74%	80%	86%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q07 	6%	19%	11%	40%	24%	0	56%	64%	71%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q08 	7%	20%	15%	41%	17%	0	50%	58%	65%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q09 	6%	18%	18%	36%	22%	1	50%	58%	65%	213	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q10 	2%	8%	12%	41%	37%	2	70%	77%	83%	212	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q11 	0%	3%	5%	34%	58%	0	86%	91%	95%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q12 	1%	7%	15%	42%	35%	1	70%	77%	83%	213	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q13 	1%	4%	4%	32%	58%	0	85%	91%	94%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q14 	1%	6%	5%	39%	50%	0	83%	89%	93%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q15 	0%	3%	5%	39%	52%	0	85%	91%	94%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q16 	0%	2%	4%	24%	70%	0	89%	94%	97%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q17 	0%	1%	6%	28%	64%	0	87%	92%	95%	214	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q18 	0%	2%	7%	30%	61%	9	86%	91%	95%	205	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q19 	3%	5%	12%	45%	34%	1	73%	79%	85%	213	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q20 	1%	5%	13%	35%	46%	1	75%	81%	87%	213	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q21 	3%	3%	11%	44%	40%	4	78%	84%	89%	210	312	 
10007157	University of Sheffield 	(3) Biological Sciences 	First degree 	Q22 	1%	6%	3%	34%	56%	0	84%	90%	94%	214	312	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q01 	1%	3%	3%	59%	34%	0	87%	93%	97%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q02 	3%	4%	7%	59%	26%	0	77%	85%	90%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q03 	1%	4%	3%	49%	43%	0	86%	92%	96%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q04 	1%	1%	5%	30%	64%	0	87%	93%	97%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q05 	3%	9%	7%	47%	33%	0	72%	80%	86%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q06 	1%	6%	12%	44%	37%	0	73%	81%	87%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q07 	3%	10%	13%	40%	34%	0	65%	73%	80%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q08 	5%	10%	17%	44%	24%	0	59%	67%	75%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q09 	4%	11%	17%	36%	32%	0	59%	68%	76%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q10 	2%	3%	9%	43%	43%	0	79%	86%	91%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q11 	2%	1%	4%	33%	61%	0	88%	93%	97%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q12 	3%	3%	13%	41%	39%	4	72%	80%	86%	156	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q13 	1%	5%	6%	39%	49%	0	81%	88%	93%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q14 	1%	5%	8%	33%	53%	1	79%	86%	91%	159	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q15 	2%	3%	5%	34%	56%	0	84%	90%	94%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q16 	0%	3%	4%	31%	63%	1	88%	93%	97%	159	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q17 	1%	4%	5%	31%	59%	1	83%	90%	94%	159	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q18 	0%	3%	7%	30%	60%	5	83%	90%	94%	155	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q19 	3%	1%	11%	43%	41%	1	77%	84%	90%	159	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q20 	2%	4%	14%	31%	49%	0	72%	80%	86%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q21 	3%	2%	11%	38%	45%	0	76%	83%	89%	160	232	 
10007157	University of Sheffield 	(6) Physical Sciences 	First degree 	Q22 	1%	5%	2%	32%	60%	0	86%	92%	96%	160	232	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q01 	2%	4%	3%	68%	24%	0	84%	91%	95%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q02 	2%	9%	12%	60%	18%	0	69%	78%	84%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q03 	2%	6%	8%	51%	33%	0	76%	84%	90%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q04 	0%	4%	8%	40%	48%	0	80%	87%	92%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q05 	3%	8%	15%	39%	35%	0	65%	74%	81%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q06 	1%	4%	10%	37%	48%	1	77%	85%	90%	154	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q07 	1%	7%	9%	52%	31%	0	74%	83%	89%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q08 	4%	21%	21%	32%	22%	1	45%	54%	64%	154	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q09 	4%	16%	18%	38%	24%	2	53%	62%	71%	153	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q10 	5%	8%	9%	42%	36%	1	70%	79%	85%	154	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q11 	0%	3%	5%	32%	60%	1	86%	92%	96%	154	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q12 	3%	9%	17%	35%	36%	2	62%	71%	79%	153	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q13 	5%	9%	9%	31%	47%	0	69%	78%	85%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q14 	2%	2%	6%	35%	55%	3	82%	90%	94%	152	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q15 	4%	4%	4%	38%	50%	0	81%	89%	94%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q16 	1%	2%	4%	21%	72%	4	87%	93%	97%	151	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q17 	2%	5%	4%	34%	55%	0	81%	89%	94%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q18 	1%	4%	18%	25%	51%	42	66%	77%	85%	113	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q19 	5%	10%	23%	33%	29%	1	52%	62%	70%	154	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q20 	1%	11%	24%	27%	37%	4	54%	63%	72%	151	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q21 	1%	6%	12%	47%	34%	0	73%	81%	87%	155	258	 
10007157	University of Sheffield 	(7) Mathematical Sciences 	First degree 	Q22 	3%	6%	6%	39%	45%	0	76%	85%	90%	155	258	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q01 	0%	2%	8%	55%	35%	0	76%	90%	96%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q02 	0%	4%	14%	51%	31%	0	67%	82%	91%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q03 	2%	2%	13%	46%	37%	0	69%	83%	92%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q04 	0%	2%	10%	46%	41%	0	74%	87%	95%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q05 	4%	4%	10%	39%	43%	0	67%	82%	91%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q06 	4%	2%	8%	37%	49%	0	72%	86%	94%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q07 	6%	6%	6%	67%	15%	0	67%	82%	91%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q08 	6%	12%	22%	37%	23%	0	45%	60%	74%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q09 	6%	6%	23%	28%	36%	0	49%	64%	77%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q10 	6%	0%	16%	27%	51%	1	63%	79%	89%	51	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q11 	2%	1%	1%	23%	72%	1	84%	96%	99%	51	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q12 	4%	8%	13%	27%	48%	1	59%	75%	86%	51	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q13 	4%	4%	4%	31%	57%	0	74%	88%	95%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q14 	2%	0%	7%	23%	68%	0	78%	91%	97%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q15 	2%	4%	6%	42%	46%	0	74%	88%	95%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q16 	2%	2%	10%	18%	67%	0	71%	85%	93%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q17 	2%	2%	6%	15%	74%	1	76%	89%	96%	51	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q18 	2%	1%	11%	21%	65%	3	71%	86%	94%	49	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q19 	2%	4%	22%	33%	39%	0	56%	72%	83%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q20 	0%	5%	24%	15%	56%	0	56%	72%	83%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q21 	2%	0%	21%	26%	51%	0	62%	77%	87%	52	95	 
10007157	University of Sheffield 	(8) Computer Science 	First degree 	Q22 	2%	6%	5%	33%	55%	0	74%	87%	95%	52	95	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q01 	0%	3%	2%	62%	33%	0	91%	95%	97%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q02 	1%	4%	9%	55%	32%	0	82%	87%	91%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q03 	0%	2%	6%	39%	53%	0	87%	92%	94%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q04 	0%	2%	5%	41%	52%	0	89%	93%	96%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q05 	2%	10%	17%	41%	30%	0	65%	71%	77%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q06 	2%	7%	10%	47%	33%	0	75%	81%	85%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q07 	2%	7%	15%	49%	28%	0	71%	76%	81%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q08 	5%	11%	20%	41%	23%	0	58%	64%	70%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q09 	4%	14%	18%	42%	22%	1	58%	64%	70%	287	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q10 	1%	11%	13%	39%	37%	0	70%	76%	81%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q11 	1%	4%	3%	39%	53%	0	88%	92%	95%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q12 	1%	9%	15%	37%	38%	3	68%	74%	80%	285	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q13 	1%	2%	5%	30%	62%	1	89%	93%	95%	287	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q14 	2%	2%	5%	32%	59%	1	87%	92%	94%	287	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q15 	1%	3%	5%	40%	50%	0	86%	90%	94%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q16 	1%	6%	5%	32%	56%	0	83%	88%	92%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q17 	2%	8%	6%	41%	44%	0	80%	85%	89%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q18 	0%	6%	8%	38%	48%	15	81%	86%	90%	273	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q19 	1%	4%	14%	43%	38%	0	76%	81%	86%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q20 	0%	3%	11%	38%	48%	0	81%	86%	90%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q21 	0%	3%	15%	42%	40%	0	76%	82%	86%	288	418	 
10007158	University of Southampton 	(3) Biological Sciences 	First degree 	Q22 	0%	4%	7%	42%	47%	1	84%	89%	92%	287	418	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q01 	1%	2%	5%	66%	27%	0	89%	93%	96%	211	305	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q02 	1%	5%	7%	62%	25%	0	81%	87%	91%	211	305	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q03 	1%	2%	9%	48%	40%	0	82%	88%	92%	211	305	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q04 	1%	1%	7%	34%	58%	0	87%	92%	95%	211	305	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q05 	4%	12%	15%	46%	23%	0	61%	69%	76%	211	305	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q06 	4%	8%	11%	50%	28%	0	70%	77%	83%	211	305	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q07 	5%	11%	20%	44%	21%	0	57%	65%	71%	211	305	 
10007158	University of Southampton 	(6) Physical Sciences 	First degree 	Q08 	6%	16%	20%	39%	19%	0	50%	58%	65%	211	305	 
